,AGE,NUM_OF_BASKETS,RACE_LE,GENDER_LE,BODY_SIZE_LE,WITH_KIDS_LE,KIDS_CATEGORY_LE,BASKET_SIZE_LE,BASKET_COLOUR_LE,ATTIRE_LE,SHIRT_COLOUR_LE,SHIRT_TYPE_LE,PANTS_COLOUR_LE,PANTS_TYPE_LE,WASH_ITEM_LE,WASHER_NO_LE,DRYER_NO_LE,SPECTACLES_LE,DAY_LE,DAY_TYPE_LE
3352,28.0,3.0,2,1,1,0,1,1,6,1,10,1,2,0,1,0,1,1,2,1
3353,34.0,3.0,3,0,1,0,3,1,4,0,8,0,10,0,0,1,0,1,5,0
3354,50.0,1.0,3,0,0,0,3,1,6,1,11,0,6,1,0,2,1,0,6,0
3355,40.0,3.0,2,0,0,1,2,0,3,1,8,1,10,1,1,0,1,0,2,1
3356,24.0,2.0,0,1,1,1,3,0,7,1,3,1,6,0,1,0,3,1,5,0
3357,34.0,3.0,0,0,0,1,0,0,4,2,9,0,11,1,0,0,2,1,4,0
3358,42.0,1.0,2,0,2,0,1,1,9,1,4,0,0,1,1,2,2,1,5,0
3359,47.0,1.0,3,1,1,0,2,0,6,1,6,1,7,1,1,0,0,0,4,0
3360,59.0,3.0,0,1,2,0,4,1,3,1,6,1,10,0,1,0,3,0,1,0
3361,28.0,2.0,2,0,0,0,1,1,4,1,5,1,2,0,1,1,0,0,4,0
3362,37.0,2.0,2,1,2,1,3,0,5,0,2,0,2,0,1,1,2,1,0,0
3363,55.0,2.0,1,1,1,0,4,1,10,2,3,0,5,0,1,2,1,1,6,0
3364,45.0,2.0,3,0,0,1,2,1,7,1,6,0,3,0,0,3,2,1,2,1
3365,20.0,1.0,1,0,0,1,3,0,10,0,1,1,12,1,1,1,0,0,6,0
3366,21.0,2.0,3,1,2,1,4,1,2,0,6,0,2,1,1,1,2,0,4,0
3367,35.0,1.0,1,0,0,0,2,1,5,1,10,0,2,0,1,2,2,1,6,0
3368,37.0,2.0,1,1,0,0,2,0,5,1,5,0,10,0,0,2,2,0,3,1
3369,38.0,2.0,0,1,2,0,1,1,5,1,1,1,2,1,0,1,1,1,5,0
3370,52.0,3.0,3,0,1,1,3,0,8,2,0,1,2,1,0,2,0,1,3,1
3371,46.0,1.0,3,0,2,1,1,1,5,1,10,1,7,0,1,1,2,1,3,1
3372,24.0,1.0,0,1,2,0,2,1,10,1,1,1,6,1,1,1,1,0,4,0
3373,39.0,3.0,0,1,0,0,2,1,3,1,1,1,12,1,0,3,2,1,3,1
3374,50.0,3.0,3,1,0,0,0,1,6,2,11,1,6,1,1,3,3,1,6,0
3375,21.0,3.0,1,1,0,0,2,0,7,1,5,1,3,1,0,2,1,0,4,0
3376,20.0,3.0,3,0,2,1,1,0,10,1,4,1,0,0,0,0,2,1,1,0
3377,49.0,3.0,2,0,2,0,4,1,9,2,10,0,3,0,1,2,3,0,1,0
3378,56.0,1.0,3,0,1,0,3,1,3,0,1,1,12,1,0,1,2,0,4,0
3379,45.0,2.0,3,1,2,1,1,1,2,0,2,1,4,0,0,1,2,1,2,1
3380,21.0,2.0,3,0,2,1,4,1,9,1,7,1,10,0,0,0,1,0,0,0
3381,18.0,2.0,1,0,1,1,2,0,10,2,1,1,9,0,0,2,2,0,5,0
3382,46.0,1.0,0,0,0,0,1,1,2,2,3,1,1,1,0,1,3,1,4,0
3383,44.0,1.0,2,0,2,0,3,0,10,1,3,0,2,1,0,0,1,1,3,1
3384,51.0,2.0,3,0,0,0,4,1,0,2,7,0,0,0,0,2,3,1,0,0
3385,45.0,3.0,2,0,1,0,0,0,10,1,4,0,8,1,1,0,3,0,5,0
3386,31.0,3.0,2,0,2,1,4,1,7,0,5,1,7,0,1,2,0,1,6,0
3387,37.0,2.0,0,0,1,0,2,1,8,0,0,1,6,0,0,3,1,1,2,1
3388,20.0,3.0,2,1,0,1,2,1,5,2,5,0,10,1,1,2,2,0,3,1
3389,58.0,1.0,3,0,2,1,3,1,3,1,6,1,13,0,1,1,3,0,6,0
3390,32.0,3.0,2,1,0,0,1,1,1,1,1,0,2,0,1,3,0,0,6,0
3391,47.0,1.0,0,1,0,1,1,1,6,1,7,0,13,0,1,2,1,0,4,0
3392,58.0,1.0,1,0,2,1,1,0,3,2,11,0,2,1,0,2,1,1,6,0
3393,27.0,1.0,1,1,0,0,4,1,5,1,5,0,5,1,1,2,1,0,1,0
3394,45.0,2.0,0,1,2,0,1,1,8,0,1,1,3,0,1,0,3,1,3,1
3395,58.0,2.0,3,1,0,0,1,1,3,1,11,0,12,0,1,0,0,0,4,0
3396,31.0,3.0,1,1,0,1,3,1,8,1,1,1,13,0,0,2,0,1,4,0
3397,57.0,1.0,3,1,2,0,4,0,3,2,10,0,9,0,1,3,2,1,0,0
3398,29.0,3.0,2,0,1,1,2,1,1,2,11,0,13,1,0,1,0,1,4,0
3399,20.0,1.0,2,0,1,0,3,1,1,2,8,1,5,1,0,3,1,0,1,0
3400,60.0,3.0,3,1,1,0,2,0,4,0,5,1,0,0,1,2,3,0,6,0
3401,28.0,3.0,1,0,1,0,1,1,6,2,6,1,7,1,1,1,0,0,0,0
3402,48.0,2.0,3,0,1,0,3,1,0,0,1,0,4,1,1,2,1,0,6,0
3403,30.0,1.0,3,0,1,1,2,1,3,2,0,0,6,0,1,3,2,0,0,0
3404,52.0,1.0,2,0,1,0,3,1,6,1,6,1,8,1,0,2,0,1,6,0
3405,41.0,1.0,1,0,0,0,3,1,5,2,8,1,11,0,1,3,2,0,1,0
3406,39.0,2.0,3,0,1,0,3,1,8,1,8,1,3,0,1,3,0,1,4,0
3407,28.0,1.0,1,1,0,1,2,0,6,2,8,1,9,1,1,1,1,1,2,1
3408,32.0,3.0,1,1,2,0,0,1,9,0,9,1,2,0,0,3,2,0,0,0
3409,51.0,2.0,3,0,1,1,0,0,8,0,10,0,0,1,0,0,0,0,4,0
3410,44.0,2.0,2,1,2,1,3,0,6,1,7,0,10,0,0,3,3,1,1,0
3411,44.0,1.0,3,0,2,0,3,0,0,1,9,0,0,1,0,0,1,0,3,1
3412,22.0,2.0,0,0,0,1,2,1,8,1,7,0,10,1,0,2,0,0,4,0
3413,24.0,3.0,2,0,2,0,2,0,10,0,7,1,13,0,0,1,3,0,1,0
3414,55.0,2.0,0,0,2,1,1,0,6,2,7,1,5,1,0,3,0,0,2,1
3415,22.0,1.0,2,1,1,1,1,0,5,2,7,1,13,1,0,0,0,1,6,0
3416,33.0,3.0,1,0,2,0,1,1,2,0,1,1,7,0,0,2,2,1,6,0
3417,57.0,2.0,0,1,1,0,0,1,2,2,10,1,2,0,1,3,2,1,0,0
3418,54.0,2.0,3,1,1,0,2,0,7,2,0,1,7,1,0,3,0,0,1,0
3419,52.0,2.0,0,1,2,0,0,0,1,1,3,1,4,1,0,3,0,1,1,0
3420,24.0,3.0,2,1,0,1,3,1,10,2,7,1,12,1,0,2,1,1,4,0
3421,59.0,2.0,3,0,1,0,2,0,7,2,6,1,6,1,0,1,0,1,0,0
3422,19.0,3.0,3,0,0,1,1,0,10,0,10,1,0,0,1,0,3,1,3,1
3423,29.0,1.0,3,0,2,1,0,1,10,1,1,1,9,0,0,1,0,1,3,1
3424,19.0,2.0,0,1,1,0,4,1,0,0,3,0,9,1,1,1,1,0,4,0
3425,20.0,2.0,0,1,1,1,1,0,8,2,11,0,12,0,1,2,2,1,1,0
3426,46.0,3.0,2,0,1,0,2,0,6,1,3,0,12,1,0,2,2,1,5,0
3427,56.0,2.0,2,0,0,0,3,0,4,2,11,1,8,1,1,1,0,0,4,0
3428,36.0,1.0,0,1,1,0,3,1,10,1,9,1,13,1,1,3,1,0,1,0
3429,33.0,3.0,0,1,2,0,2,0,6,0,4,1,11,1,0,1,2,1,2,1
3430,47.0,1.0,2,0,1,0,0,0,3,1,10,0,10,1,0,2,1,0,5,0
3431,54.0,3.0,3,1,1,1,4,1,5,1,9,1,11,1,0,0,2,1,2,1
3432,45.0,2.0,3,1,2,1,3,0,2,1,11,1,3,0,0,1,3,1,0,0
3433,32.0,2.0,0,1,2,0,1,1,4,1,10,0,1,0,1,3,0,1,6,0
3434,39.0,2.0,1,0,0,0,3,1,7,0,2,0,12,1,1,3,0,1,3,1
3435,57.0,3.0,0,1,2,1,0,1,3,2,3,1,3,0,1,3,1,0,3,1
3436,21.0,1.0,3,0,0,1,4,1,5,0,2,0,11,0,1,2,0,1,6,0
3437,32.0,2.0,2,1,0,1,1,1,0,2,8,1,13,0,1,0,0,0,5,0
3438,46.0,1.0,3,0,1,0,1,1,0,2,0,1,9,0,1,3,0,1,6,0
3439,32.0,1.0,3,0,0,0,2,1,9,2,9,1,12,1,1,0,3,1,5,0
3440,39.0,3.0,0,1,1,1,4,1,2,2,7,0,5,1,0,3,2,1,5,0
3441,58.0,3.0,1,1,1,0,3,0,4,0,10,0,0,1,0,3,1,0,5,0
3442,49.0,3.0,1,1,2,1,4,1,2,2,2,0,6,1,1,3,1,1,1,0
3443,49.0,3.0,1,0,2,1,4,1,10,2,7,0,4,0,1,0,2,0,2,1
3444,19.0,3.0,2,1,0,1,2,0,2,0,1,0,4,0,1,2,3,0,0,0
3445,40.0,2.0,0,0,0,0,4,1,4,0,1,0,3,1,1,3,3,1,3,1
3446,25.0,3.0,3,1,0,1,3,0,2,0,0,0,13,0,1,3,2,0,1,0
3447,52.0,1.0,2,0,1,1,2,0,8,0,9,0,7,1,1,0,3,1,2,1
3448,25.0,3.0,2,0,1,1,0,1,5,2,7,0,2,0,0,1,3,0,1,0
3449,19.0,3.0,3,1,1,1,3,1,3,1,0,0,8,0,0,1,2,0,1,0
3450,44.0,1.0,0,0,1,1,1,0,1,0,2,0,12,0,0,0,2,1,1,0
3451,35.0,1.0,2,1,2,1,4,0,3,2,11,0,5,0,0,2,1,1,0,0
3452,25.0,3.0,3,1,2,0,4,1,9,2,2,0,13,0,1,1,2,0,3,1
3453,40.0,3.0,1,1,0,1,3,0,1,0,11,1,0,0,1,1,3,1,2,1
3454,55.0,1.0,3,0,1,0,2,0,5,1,11,0,10,1,1,2,1,0,0,0
3455,59.0,1.0,2,0,2,0,1,1,5,2,4,1,8,0,1,0,2,1,5,0
3456,52.0,1.0,0,1,0,0,0,0,5,0,5,0,2,1,0,1,2,1,2,1
3457,32.0,1.0,1,1,0,0,3,1,3,2,2,1,2,1,1,2,2,1,1,0
3458,36.0,3.0,2,0,2,0,3,1,9,1,3,0,4,1,1,1,3,0,2,1
3459,37.0,3.0,1,0,1,1,2,1,10,0,7,0,3,1,1,2,2,0,6,0
3460,38.0,1.0,2,1,0,0,4,1,3,1,2,0,9,1,0,1,2,0,1,0
3461,48.0,3.0,3,1,2,1,2,0,5,0,7,0,3,1,1,0,2,0,6,0
3462,28.0,2.0,2,1,2,0,2,1,10,1,10,1,4,0,1,3,0,1,4,0
3463,30.0,1.0,3,1,1,1,2,0,7,2,1,0,11,0,0,0,2,1,5,0
3464,51.0,2.0,2,1,0,0,1,0,5,0,5,0,8,1,0,3,2,1,0,0
3465,34.0,1.0,1,1,0,1,4,1,4,2,11,1,3,1,1,1,1,1,2,1
3466,42.0,1.0,0,1,1,0,2,1,5,2,7,0,7,1,0,0,0,1,3,1
3467,24.0,2.0,0,0,1,1,4,0,8,2,6,0,0,1,0,3,1,0,4,0
3468,58.0,1.0,0,1,1,0,4,1,2,1,4,1,2,0,0,3,0,0,2,1
3469,29.0,3.0,0,0,0,1,3,1,1,2,3,0,13,0,0,0,0,1,3,1
3470,58.0,2.0,0,0,1,1,2,1,8,0,5,1,12,1,1,0,3,1,1,0
3471,40.0,1.0,3,0,0,1,0,0,7,1,1,1,2,0,1,1,0,1,6,0
3472,30.0,1.0,2,1,0,1,1,1,0,0,4,0,8,1,0,2,0,1,3,1
3473,41.0,3.0,3,1,0,1,4,1,3,0,5,0,6,1,1,2,2,1,5,0
3474,33.0,3.0,1,1,1,1,4,1,9,0,3,0,4,1,1,0,1,0,2,1
3475,22.0,1.0,1,0,1,0,0,0,2,0,1,1,4,0,0,2,3,1,1,0
3476,36.0,3.0,1,0,1,0,2,0,1,0,0,1,2,0,1,0,2,1,3,1
3477,54.0,1.0,3,1,0,0,2,0,6,0,8,0,9,0,1,3,2,0,6,0
3478,53.0,3.0,1,1,2,0,0,1,4,2,8,1,2,1,1,0,3,1,1,0
3479,59.0,1.0,1,1,2,1,4,1,1,0,9,1,9,1,1,3,3,0,4,0
3480,30.0,3.0,0,1,1,0,1,0,7,1,7,1,1,1,0,3,2,1,3,1
3481,46.0,2.0,2,1,2,1,1,0,1,2,1,0,12,1,0,3,0,0,6,0
3482,32.0,1.0,3,0,1,0,1,1,5,1,0,0,1,0,1,2,2,1,2,1
3483,25.0,3.0,0,1,0,0,3,1,1,1,11,0,4,1,1,3,1,0,3,1
3484,33.0,1.0,3,0,1,1,0,1,3,2,6,1,3,1,0,0,1,1,0,0
3485,31.0,3.0,3,0,2,0,0,0,2,0,10,1,4,1,0,2,0,1,3,1
3486,49.0,1.0,2,1,1,1,1,0,10,1,8,0,13,1,0,3,1,0,4,0
3487,43.0,1.0,0,1,2,1,4,1,10,0,0,0,11,1,0,2,3,1,5,0
3488,50.0,3.0,1,0,1,1,0,1,8,0,9,1,11,0,0,3,2,1,1,0
3489,21.0,3.0,2,0,1,0,2,0,5,0,8,0,5,1,1,0,2,0,6,0
3490,38.0,3.0,3,0,1,0,3,0,7,0,7,0,3,1,1,3,3,0,0,0
3491,30.0,3.0,1,1,1,1,0,0,8,1,2,1,3,0,0,1,0,1,4,0
3492,58.0,3.0,1,1,0,1,0,0,3,0,0,0,13,1,0,3,1,1,4,0
3493,39.0,3.0,2,0,1,1,2,0,3,1,3,1,0,1,0,3,3,0,4,0
3494,26.0,2.0,0,1,2,0,3,0,3,2,1,1,0,0,1,0,2,0,2,1
3495,27.0,1.0,0,0,1,0,3,1,9,2,9,1,2,0,0,1,1,0,3,1
3496,60.0,2.0,1,0,0,0,4,0,5,0,2,0,2,0,1,0,2,0,2,1
3497,38.0,1.0,2,1,2,0,0,1,0,0,9,1,13,0,1,0,3,0,6,0
3498,18.0,1.0,3,1,0,0,4,1,3,1,5,0,7,0,1,0,2,0,5,0
3499,22.0,3.0,2,0,2,1,0,1,10,1,5,0,2,1,0,1,2,1,6,0
3500,18.0,1.0,3,0,1,0,1,1,4,0,3,1,9,1,1,1,2,0,0,0
3501,60.0,1.0,3,1,0,0,4,1,2,0,7,0,5,1,0,0,0,0,3,1
3502,40.0,2.0,2,1,0,0,2,0,2,1,9,1,4,1,0,2,1,1,1,0
3503,43.0,2.0,0,0,2,0,2,1,5,1,2,0,8,0,0,1,1,1,2,1
3504,38.0,3.0,3,0,2,1,4,1,1,0,7,0,11,0,0,2,1,0,1,0
3505,39.0,1.0,0,0,2,1,4,0,0,2,8,1,8,1,0,0,3,0,1,0
3506,19.0,2.0,1,0,0,0,3,1,10,1,11,0,3,0,1,1,3,0,1,0
3507,23.0,1.0,3,0,1,0,0,0,4,0,4,0,6,1,0,2,2,1,3,1
3508,58.0,2.0,2,1,1,1,0,1,9,2,6,0,13,0,0,2,0,1,5,0
3509,50.0,2.0,2,0,1,0,1,0,6,1,6,0,2,1,1,0,1,0,1,0
3510,46.0,1.0,2,1,1,0,4,0,7,2,11,1,2,0,1,1,2,1,6,0
3511,47.0,3.0,2,0,2,0,4,1,7,2,10,1,7,0,0,3,2,0,5,0
3512,47.0,1.0,0,1,1,1,1,1,4,0,1,1,9,1,1,3,0,0,4,0
3513,18.0,2.0,0,0,2,1,1,0,2,2,4,0,7,1,0,0,1,1,0,0
3514,23.0,2.0,2,1,0,1,3,0,5,2,9,0,11,0,1,0,1,1,5,0
3515,53.0,3.0,0,1,2,0,1,0,1,1,6,0,3,0,0,0,0,0,4,0
3516,47.0,2.0,0,1,1,1,3,0,2,1,6,1,10,1,0,1,3,0,6,0
3517,32.0,3.0,2,0,2,0,0,0,7,0,2,0,5,1,0,2,0,0,1,0
3518,32.0,3.0,0,0,1,1,1,1,9,0,11,1,2,0,0,2,0,1,0,0
3519,47.0,1.0,3,1,2,1,2,0,8,1,5,0,4,1,0,3,0,0,5,0
3520,49.0,2.0,0,0,2,1,1,1,7,0,8,1,7,0,0,0,0,0,1,0
3521,39.0,2.0,2,1,0,0,2,1,0,0,8,1,12,1,1,1,0,1,3,1
3522,27.0,2.0,1,1,1,1,4,0,3,1,11,1,0,1,0,1,0,0,5,0
3523,41.0,2.0,2,1,1,0,3,0,10,0,8,0,9,1,0,1,3,1,0,0
3524,39.0,1.0,3,1,2,0,0,0,10,0,1,0,0,0,0,0,0,0,1,0
3525,56.0,3.0,3,1,0,1,4,0,7,0,7,0,2,0,0,0,2,0,2,1
3526,42.0,2.0,3,0,2,1,4,1,3,0,3,0,0,0,0,3,0,1,3,1
3527,30.0,1.0,0,1,1,0,1,0,1,1,1,1,10,0,1,0,2,1,3,1
3528,20.0,2.0,1,1,0,0,1,1,9,1,0,1,9,0,1,0,2,0,1,0
3529,58.0,1.0,3,1,1,0,3,0,2,0,7,0,10,0,0,0,3,1,6,0
3530,60.0,1.0,1,1,2,0,3,1,6,1,9,0,13,0,1,3,2,0,0,0
3531,46.0,1.0,2,1,2,1,2,0,6,2,1,1,8,1,1,1,2,1,3,1
3532,37.0,2.0,2,0,2,0,4,1,0,2,5,1,10,0,0,0,2,1,1,0
3533,39.0,2.0,3,1,1,1,0,1,8,0,1,0,0,0,1,1,2,0,5,0
3534,47.0,2.0,3,0,2,0,1,1,4,2,4,0,0,1,1,1,1,0,4,0
3535,31.0,2.0,1,0,2,1,4,1,4,2,0,1,0,1,1,3,2,1,0,0
3536,18.0,1.0,1,0,0,1,1,0,2,1,5,0,4,1,0,2,3,1,1,0
3537,50.0,3.0,1,0,1,0,4,1,8,2,10,0,9,0,0,1,0,0,0,0
3538,19.0,1.0,3,1,1,1,4,1,2,2,7,0,4,1,0,0,3,1,6,0
3539,20.0,2.0,0,1,2,0,0,0,0,2,10,1,5,0,1,2,0,0,4,0
3540,48.0,3.0,1,0,0,1,1,1,4,0,9,0,4,0,1,0,2,0,2,1
3541,55.0,2.0,2,0,1,1,1,1,5,0,8,0,8,0,0,3,0,1,3,1
3542,26.0,2.0,0,1,2,0,4,1,0,0,4,1,2,0,0,0,0,1,5,0
3543,40.0,1.0,1,0,0,1,0,1,10,0,0,0,4,0,1,0,3,0,3,1
3544,42.0,1.0,1,1,0,0,2,1,3,1,5,1,12,1,0,2,3,0,1,0
3545,41.0,2.0,0,0,2,0,2,0,0,2,10,1,3,1,0,3,3,0,5,0
3546,41.0,1.0,3,0,1,1,3,1,5,1,7,1,7,1,0,3,2,1,3,1
3547,51.0,1.0,2,1,1,0,2,1,2,1,0,1,12,0,1,0,2,1,6,0
3548,22.0,3.0,1,0,1,0,1,0,2,2,0,0,6,0,0,2,1,0,5,0
3549,42.0,2.0,0,0,1,0,0,1,1,2,7,1,7,1,0,0,3,0,3,1
3550,43.0,2.0,2,0,0,0,0,0,2,1,6,0,12,0,1,2,0,1,0,0
3551,21.0,2.0,0,0,1,1,0,1,3,0,6,0,2,0,0,3,0,1,2,1
3552,34.0,2.0,3,1,0,0,1,0,8,1,5,1,10,0,1,1,1,1,0,0
3553,42.0,3.0,2,1,2,1,4,0,4,0,6,0,3,1,1,0,3,1,6,0
3554,42.0,1.0,1,1,1,0,2,0,8,2,2,1,3,0,0,0,2,1,1,0
3555,32.0,3.0,3,1,1,0,4,0,10,0,10,1,4,1,0,0,0,1,4,0
3556,49.0,3.0,2,0,2,1,2,1,5,2,3,1,3,0,1,2,0,1,4,0
3557,59.0,3.0,3,1,1,1,1,0,9,0,0,0,0,1,0,3,0,1,5,0
3558,32.0,1.0,2,0,1,0,4,0,2,2,11,0,4,0,0,0,0,0,4,0
3559,20.0,3.0,2,0,0,0,4,0,6,1,1,0,8,0,1,1,2,1,1,0
3560,27.0,2.0,3,0,0,0,2,0,7,1,2,0,9,0,0,2,0,0,6,0
3561,37.0,1.0,3,0,1,0,3,1,7,2,11,1,10,0,0,1,0,0,5,0
3562,30.0,3.0,3,0,0,0,3,0,1,0,8,0,2,0,0,2,0,1,2,1
3563,38.0,2.0,1,0,0,0,0,0,2,1,0,0,12,0,1,3,0,0,3,1
3564,43.0,1.0,3,0,2,0,2,0,8,0,3,0,10,0,0,0,3,0,0,0
3565,41.0,2.0,2,0,1,1,0,0,7,2,11,0,0,1,1,3,1,0,1,0
3566,40.0,2.0,0,1,1,1,0,1,10,2,0,1,7,1,0,2,2,1,6,0
3567,57.0,3.0,2,0,0,1,1,1,4,1,11,1,0,1,1,2,1,1,1,0
3568,43.0,3.0,1,0,0,0,3,0,6,0,5,1,5,0,0,2,3,1,1,0
3569,27.0,1.0,0,0,1,0,2,1,10,1,10,0,7,1,1,0,2,0,4,0
3570,59.0,3.0,3,0,2,1,3,1,7,1,0,0,9,0,1,2,0,0,5,0
3571,40.0,2.0,0,0,2,0,1,0,9,1,10,0,4,0,0,2,1,1,3,1
3572,55.0,3.0,1,0,0,0,3,1,8,2,8,1,4,0,1,1,0,1,3,1
3573,41.0,2.0,0,1,1,1,2,1,9,1,0,0,10,1,0,1,3,1,1,0
3574,54.0,1.0,3,0,2,0,0,1,1,2,4,0,2,1,0,1,3,0,6,0
3575,24.0,2.0,2,0,1,0,0,0,1,1,11,0,0,1,0,0,0,0,0,0
3576,37.0,2.0,2,0,2,1,1,0,10,1,11,1,2,1,0,2,2,1,0,0
3577,38.0,1.0,2,0,2,1,3,1,3,2,11,1,9,1,0,3,2,1,4,0
3578,60.0,1.0,0,0,1,1,1,1,1,0,5,0,3,0,1,3,1,1,4,0
3579,47.0,3.0,2,0,0,1,2,1,5,0,3,1,5,0,1,1,2,1,4,0
3580,20.0,2.0,1,0,0,1,3,1,4,1,7,1,2,1,1,2,3,0,0,0
3581,25.0,2.0,3,0,1,1,2,0,10,1,3,0,9,1,1,1,3,0,2,1
3582,52.0,1.0,0,0,0,1,3,1,7,1,6,0,2,0,1,1,1,1,2,1
3583,57.0,2.0,0,0,2,1,2,0,10,1,4,1,12,1,0,0,1,0,6,0
3584,32.0,1.0,0,1,0,0,3,1,7,2,4,1,9,0,1,1,1,0,2,1
3585,23.0,2.0,1,0,1,1,0,1,2,1,4,1,12,1,0,1,0,0,6,0
3586,29.0,1.0,3,1,2,0,0,1,10,1,9,1,3,0,0,2,0,1,0,0
3587,33.0,1.0,1,1,0,1,1,0,6,1,6,0,3,0,0,1,1,1,1,0
3588,33.0,3.0,1,0,2,1,3,0,1,1,6,1,9,1,1,3,0,0,1,0
3589,47.0,3.0,3,0,2,1,2,1,10,1,7,1,12,0,0,1,1,0,3,1
3590,55.0,3.0,2,1,2,1,1,0,2,1,9,1,12,0,1,0,3,0,1,0
3591,34.0,1.0,3,0,2,1,2,1,6,2,1,0,2,1,1,0,0,0,0,0
3592,49.0,1.0,2,0,1,1,4,1,1,2,4,1,3,0,1,0,0,0,3,1
3593,28.0,1.0,3,0,2,1,4,1,4,2,6,1,11,0,1,3,2,0,3,1
3594,29.0,1.0,1,0,2,0,1,0,5,2,8,0,4,1,0,2,0,1,4,0
3595,49.0,3.0,0,1,0,1,2,1,6,0,5,1,6,0,1,3,1,1,4,0
3596,48.0,2.0,3,1,2,0,4,0,4,1,6,0,9,0,1,0,3,0,6,0
3597,58.0,1.0,1,0,2,0,0,1,2,2,0,1,3,1,1,2,1,0,1,0
3598,21.0,3.0,2,0,0,1,2,0,4,2,10,0,0,1,0,3,0,0,3,1
3599,22.0,3.0,2,1,0,0,0,1,6,2,7,1,1,0,1,2,3,1,4,0
3600,35.0,1.0,0,1,1,0,1,0,3,1,2,1,9,0,0,2,2,1,2,1
3601,51.0,3.0,0,1,0,0,2,1,0,0,2,1,8,0,1,3,3,1,6,0
3602,45.0,2.0,0,1,2,1,1,1,3,1,11,0,13,1,0,0,1,1,0,0
3603,44.0,2.0,3,0,1,0,1,1,10,2,9,1,10,1,1,2,0,0,0,0
3604,35.0,1.0,0,1,1,0,4,1,7,2,1,1,7,1,0,1,2,1,0,0
3605,43.0,2.0,0,1,2,1,4,0,9,1,5,0,11,1,0,0,0,0,5,0
3606,58.0,3.0,2,1,2,1,4,0,7,1,6,0,7,1,1,0,1,1,5,0
3607,60.0,3.0,2,1,1,1,1,0,4,2,10,0,13,0,0,3,0,1,2,1
3608,44.0,2.0,3,0,1,0,2,1,1,1,5,0,12,0,1,3,0,0,2,1
3609,35.0,2.0,0,0,2,0,4,1,9,2,7,1,8,1,1,1,3,0,1,0
3610,52.0,1.0,0,1,0,0,0,1,1,2,4,1,6,1,1,0,1,0,5,0
3611,55.0,1.0,3,0,2,0,1,1,1,2,8,1,2,1,0,1,3,0,4,0
3612,39.0,2.0,3,1,1,1,2,1,8,2,2,0,0,1,1,2,2,0,3,1
3613,30.0,2.0,2,1,1,1,3,0,8,2,0,0,2,0,1,2,0,1,1,0
3614,21.0,3.0,3,0,2,0,4,1,1,2,6,1,7,0,1,2,1,0,5,0
3615,19.0,3.0,2,0,1,1,0,1,0,1,6,0,0,0,0,1,1,0,4,0
3616,45.0,3.0,3,1,1,0,4,0,9,1,1,0,13,1,1,1,3,0,1,0
3617,53.0,1.0,0,0,1,1,2,0,4,1,8,1,4,1,1,1,2,1,2,1
3618,38.0,1.0,0,0,0,0,2,1,3,1,5,0,7,0,0,0,0,1,5,0
3619,40.0,2.0,0,1,1,0,2,1,9,2,5,0,2,1,1,1,3,0,1,0
3620,58.0,3.0,1,1,2,1,0,1,3,2,10,1,2,1,1,1,2,0,1,0
3621,22.0,3.0,3,0,1,0,2,0,10,1,8,0,0,1,0,2,0,1,6,0
3622,38.0,3.0,3,1,2,1,0,0,1,0,8,0,11,0,0,1,0,1,4,0
3623,45.0,3.0,0,1,2,0,0,1,8,1,2,1,13,0,1,0,0,1,5,0
3624,50.0,3.0,1,0,0,0,2,0,10,1,0,0,4,1,1,1,3,1,4,0
3625,57.0,3.0,1,1,0,0,0,0,6,2,11,1,0,1,1,0,1,0,2,1
3626,45.0,2.0,3,0,0,0,0,0,5,0,10,1,10,1,1,1,3,0,3,1
3627,46.0,1.0,3,0,2,1,4,1,1,2,7,1,10,1,0,0,2,0,1,0
3628,55.0,1.0,2,1,1,1,3,1,2,2,2,1,3,1,1,1,1,1,1,0
3629,59.0,2.0,1,1,1,0,3,1,5,0,9,1,12,1,1,3,1,0,0,0
3630,55.0,1.0,1,1,0,1,3,0,1,2,10,1,2,0,1,2,1,0,2,1
3631,44.0,2.0,2,1,2,1,0,1,6,0,3,0,10,1,0,3,0,1,1,0
3632,27.0,2.0,3,0,2,1,4,1,5,0,2,1,13,1,0,2,2,0,1,0
3633,43.0,2.0,2,0,2,0,1,1,7,2,3,0,2,0,1,0,0,0,4,0
3634,50.0,2.0,1,0,2,1,3,1,7,0,10,1,10,1,0,0,1,0,5,0
3635,38.0,2.0,2,0,2,0,0,1,3,0,6,1,3,0,1,2,2,1,2,1
3636,30.0,3.0,0,1,2,1,1,1,7,0,9,1,10,0,0,0,2,0,6,0
3637,58.0,3.0,1,0,1,0,3,1,0,1,9,1,1,1,1,0,1,0,5,0
3638,18.0,3.0,2,0,0,1,0,0,3,2,9,1,10,0,1,1,3,1,5,0
3639,42.0,2.0,1,1,2,0,3,0,9,0,1,0,12,0,1,1,0,0,2,1
3640,44.0,2.0,3,0,0,0,4,0,0,0,1,1,10,1,0,3,2,0,6,0
3641,34.0,2.0,2,1,1,1,4,1,5,0,3,0,7,1,1,3,3,1,3,1
3642,44.0,3.0,2,0,1,1,3,1,1,1,6,0,9,1,1,0,2,1,1,0
3643,18.0,3.0,1,0,1,1,1,0,2,1,8,0,2,0,1,3,1,1,6,0
3644,24.0,3.0,0,1,0,0,1,1,4,1,10,1,1,0,0,0,1,1,4,0
